callsign,flight_number,date,aircraft_type_icao,origin_iata,destination_iata,origin_latitude_deg,origin_longitude_deg,destination_latitude_deg,destination_longitude_deg,origin_country,destination_country,duration_hours,total_distance_km,great_circle_distance_km,great_circle_ratio,LTO_CO2_kg,CCD_CO2_kg,Total_CO2_kg
VLG3285,VY3285,2021-07-05,A20N,FUE,BIO,28.4527,-13.8638,43.301102,-2.91061,ES,ES,2.42,1946.81,1886.3046093284738,0.9689207520654167,685.35,15530.05,16215.41
VLG79PN,,,A20N,LYS,BCN,45.725996,5.090139,41.2971,2.07846,FR,ES,1.04,558.02,548.6522729531636,0.9832125603977699,685.35,5089.38,5774.73
VLG2987,VY2987,2021-07-05,A320,AGP,NTE,36.6749,-4.49911,47.153198,-1.61073,ES,FR,1.67,1260.0,1189.2049787577341,0.943813475204551,806.3,12196.16,13002.46
VLG43LC,VY1299,2021-07-05,A20N,SVQ,LCG,37.417999,-5.89311,43.302101,-8.37726,ES,ES,1.1,778.63,687.2372641927683,0.8826236648893162,685.35,6747.89,7433.24
VLG80LH,,,A320,BCN,HAM,41.2971,2.07846,53.630402,9.98823,ES,DE,2.15,1707.01,1492.6173256487548,0.8744045586427466,806.3,16149.74,16956.04
VLG3PY,,,A321,TFN,BCN,28.482752,-16.341707,41.2971,2.07846,ES,ES,2.89,2334.57,2194.5818224297977,0.9400368472265974,689.1,25034.32,25723.42
VLG8223,VY8223,2021-07-05,A20N,ORY,SCQ,48.72333,2.37944,42.896301,-8.41514,FR,ES,1.71,1088.05,1056.560395919315,0.97105867921448,685.35,9074.05,9759.41
VLG995E,,,A320,BCN,MRS,41.2971,2.07846,43.438088,5.2125,ES,FR,0.66,401.45,351.2602856545522,0.8749789155674486,806.3,4602.72,5409.02
VLG149C,,,A320,,MAH,,,39.862598,4.21865,,ES,0.75,628.54,614.7415207431463,0.9780467762483634,806.3,6611.22,7417.52
VLG97CF,,,A320,IBZ,MAD,38.872898,1.37312,40.471926,-3.56264,ES,ES,0.83,507.5,458.2622084769625,0.9029797211368719,806.3,5540.68,6346.98
VLG6525,VY6525,2021-07-05,A320,BLQ,BCN,44.5354,11.2887,41.2971,2.07846,IT,ES,1.26,850.98,831.3501069645738,0.9769326035448234,806.3,8578.59,9384.89
VLG33VE,,,A319,FLR,OLB,43.808558,11.202822,40.898953,9.518457,IT,IT,0.63,368.4,352.1606016457411,0.9559191141306762,725.0,3890.01,4615.01
VLG630A,,,A320,IBZ,BCN,38.872898,1.37312,41.2971,2.07846,ES,ES,0.63,326.78,276.1640126138499,0.8451068382821773,806.3,3942.3,4748.6
VLG64NM,VY2117,2021-07-05,A321,BCN,AGP,41.2971,2.07846,36.6749,-4.49911,ES,ES,1.24,815.54,765.9939217775354,0.9392475191621937,689.1,9532.34,10221.44
VLG65JK,,,A20N,SVQ,LPA,37.417999,-5.89311,27.9319,-15.3866,ES,ES,1.96,1408.46,1377.5875868198211,0.9780807313092463,685.35,11482.84,12168.19
VLG82ML,,,A320,BCN,ALC,41.2971,2.07846,38.2822,-0.558156,ES,ES,0.74,440.33,403.86762427607465,0.9171930694617098,806.3,4946.6,5752.9
VLG403H,VY8004,2021-07-05,A320,ORY,BCN,48.72333,2.37944,41.2971,2.07846,FR,ES,1.24,854.01,826.1261861437757,0.9673495464265942,806.3,8605.39,9411.69
VLG3068,VY3068,2021-07-05,A320,AGP,LPA,36.6749,-4.49911,27.9319,-15.3866,ES,ES,2.06,1489.19,1409.5966789996837,0.9465526084647921,806.3,14223.23,15029.53
VLG77XZ,,,A20N,,TFS,,,28.0445,-16.5725,,ES,2.28,1740.69,1727.2060548151376,0.9922536780329281,685.35,13980.48,14665.84
VLG3714,VY3714,2021-07-05,A320,BCN,MAH,41.2971,2.07846,39.862598,4.21865,ES,ES,0.48,266.4,241.05794119782644,0.9048721516434927,806.3,3408.27,4214.57
VLG3990,VY3990,2021-07-05,A320,IBZ,ZAZ,38.872898,1.37312,41.666199,-1.04155,ES,ES,0.62,404.45,372.0551295781166,0.9199038931341738,806.3,4629.26,5435.56
VLG32DW,,,A321,BCN,PMO,41.2971,2.07846,38.175999,13.091,ES,IT,1.42,1090.7,1002.7208032703703,0.9193369425785003,689.1,12340.4,13029.5
VLG313E,,,A321,BCN,PMI,41.2971,2.07846,39.551701,2.73881,ES,ES,0.44,219.72,201.97414078485818,0.9192342107448488,689.1,3451.88,4140.98
VLG83PD,VY3248,2021-07-05,A20N,BCN,SPC,41.2971,2.07846,28.626499,-17.7556,ES,ES,3.2,2349.53,2282.2079079233004,0.9713465705580692,685.35,18557.63,19242.99
VLG98XD,VY3695,2021-07-05,A20N,VLC,IBZ,39.4893,-0.481625,38.872898,1.37312,ES,ES,0.41,204.38,173.9413182739616,0.8510681978371739,685.35,2430.78,3116.13
VLG457N,,,A319,BCN,MXP,41.2971,2.07846,45.6306,8.72811,ES,IT,1.11,790.96,720.8202148323408,0.9113232209370141,725.0,7267.98,7992.98
VLG1DW,,,A20N,,TFS,,,28.0445,-16.5725,,ES,2.59,1960.57,1957.2401911867591,0.9983016118714247,685.35,15633.5,16318.85
VLG632R,VY2454,2021-07-05,A320,IBZ,AGP,38.872898,1.37312,36.6749,-4.49911,ES,ES,1.08,624.01,570.1697448666163,0.9137189225599209,806.3,6571.15,7377.45
VLG925X,VY3002,2021-07-05,A20N,BCN,LPA,41.2971,2.07846,27.9319,-15.3866,ES,ES,2.95,2212.5,2174.573030508505,0.9828578668964993,685.35,17527.46,18212.82
VLG4VJ,,,A20N,OVD,TFS,43.563599,-6.03462,28.0445,-16.5725,ES,ES,2.76,1989.0,1966.2566361209595,0.9885654279140068,685.35,15847.23,16532.59
VLG48NC,,,A320,,BHX,,,52.453899,-1.74803,,GB,1.67,1329.09,1283.031041383936,0.9653454930696462,806.3,12807.23,13613.53
VLG77XA,,,A321,BCN,VIE,41.2971,2.07846,48.110298,16.5697,ES,AT,1.81,1436.24,1369.7372210554736,0.9536966113292162,689.1,15866.7,16555.8
VLG37SX,VY3212,2021-07-05,A20N,BCN,TFN,41.2971,2.07846,28.482752,-16.341707,ES,ES,2.95,2231.99,2194.5818224297977,0.9832399887229772,685.35,17673.99,18359.34
VLG6294,VY6294,2021-07-05,A20N,FCO,AMS,41.804532,12.251998,52.308601,4.76389,IT,NL,2.21,1477.94,1296.8604937306875,0.877478445492163,685.35,12005.17,12690.53
VLG6575,VY6575,2021-07-05,A320,OVD,LPA,43.563599,-6.03462,27.9319,-15.3866,ES,ES,2.69,1972.99,1929.2229343710508,0.9778168842067374,806.3,18502.2,19308.5
VLG54N,,,A320,MAD,MAH,40.471926,-3.56264,39.862598,4.21865,ES,ES,1.09,769.57,664.4521407410277,0.8634070204673099,806.3,7858.56,8664.86
VLG398Z,VY1898,2021-07-05,A320,BCN,DUS,41.2971,2.07846,51.289501,6.76678,ES,DE,1.81,1373.0,1167.4565492286108,0.8502961028613334,806.3,13195.59,14001.89
VLG6218,VY6218,2021-07-05,A320,BCN,AOI,41.2971,2.07846,43.616299,13.3623,ES,IT,1.41,1062.11,960.118552275599,0.9039728015700813,806.3,10445.93,11252.23
VLG54FD,,,A320,ALC,BRU,38.2822,-0.558156,50.901402,4.48444,ES,BE,2.02,1587.54,1458.0652086501043,0.9184431312912458,806.3,15093.09,15899.39
VLG644B,,,A320,OVD,PMI,43.563599,-6.03462,39.551701,2.73881,ES,ES,1.31,980.04,854.8519492652347,0.8722623048704489,806.3,9720.06,10526.36
VLG65UG,,,A320,SVQ,BCN,37.417999,-5.89311,41.2971,2.07846,ES,ES,1.29,949.39,809.3073341596748,0.8524498195258796,806.3,9448.98,10255.28
VLG1593,VY1593,2021-07-05,A320,SDR,BCN,43.427101,-3.82001,41.2971,2.07846,ES,ES,0.85,584.7,539.2536979774372,0.9222741542285569,806.3,6223.48,7029.78
VLG38WR,VY1880,2021-07-05,A320,BCN,BLL,41.2971,2.07846,55.740335,9.157019,ES,DK,2.31,1814.8,1686.3297665799664,0.9292097016640767,806.3,17103.09,17909.39
VLG21WZ,,,A320,BCN,DUB,41.2971,2.07846,53.428713,-6.262121,ES,IE,2.12,1529.63,1485.2649190727598,0.9709962010896489,806.3,14580.91,15387.21
VLG78UG,,,A321,BCN,IBZ,41.2971,2.07846,38.872898,1.37312,ES,ES,0.69,373.29,276.1640126138499,0.7398109046956786,689.1,5019.09,5708.19
VLG463Z,,,A320,ORY,MAD,48.72333,2.37944,40.471926,-3.56264,FR,ES,1.6,1059.36,1030.3683877469027,0.9726328988699807,806.3,10421.6,11227.9
VLG788B,,,A320,BCN,IBZ,41.2971,2.07846,38.872898,1.37312,ES,ES,0.7,368.68,276.1640126138499,0.7490615509760493,806.3,4312.89,5119.19
VLG3356,VY3356,2021-07-05,A320,FCO,PVK,41.804532,12.251998,38.925499,20.765301,IT,GR,1.18,880.98,788.6812429666145,0.8952317225891785,806.3,8843.92,9650.22
VLG86BV,,,A320,FCO,BCN,41.804532,12.251998,41.2971,2.07846,IT,ES,1.39,874.71,847.9983096688334,0.9694622328186866,806.3,8788.47,9594.77
VLG36CB,VY2013,2021-07-05,A20N,GRX,BCN,37.188702,-3.77736,41.2971,2.07846,ES,ES,1.03,722.75,690.3988228565149,0.955238772544469,685.35,6327.79,7013.15
VLG7VD,,,A320,BIO,SVQ,43.301102,-2.91061,37.417999,-5.89311,ES,ES,1.26,747.86,701.1793550512668,0.9375810379633445,806.3,7666.54,8472.84
VLG6866,VY6866,2021-07-05,A319,FLR,CTA,43.808558,11.202822,37.466801,15.0664,IT,IT,1.15,817.62,776.7391101558856,0.9500001347274841,725.0,7481.11,8206.11
VLG3KF,,,A320,MXP,BCN,45.6306,8.72811,41.2971,2.07846,IT,ES,1.15,748.45,720.8202148323408,0.9630839933627373,806.3,7671.76,8478.06
VLG1RQ,,,A20N,SVQ,TFS,37.417999,-5.89311,28.0445,-16.5725,ES,ES,2.06,1480.01,1441.7168756335288,0.9741264421412889,685.35,12020.74,12706.09
VLG276K,,,A20N,BCN,VLC,41.2971,2.07846,39.4893,-0.481625,ES,ES,0.63,324.04,295.64266087414893,0.9123647107583907,685.35,3330.36,4015.71
VLG87YT,,,A320,BCN,BIO,41.2971,2.07846,43.301102,-2.91061,ES,ES,0.8,505.61,466.82765753085545,0.9232959346746612,806.3,5523.97,6330.27
VLG8A,,,A320,GRX,PMI,37.188702,-3.77736,39.551701,2.73881,ES,ES,0.98,684.67,625.7047935951982,0.9138779172377909,806.3,7107.66,7913.96
VLG363P,,,A320,SCQ,BCN,42.896301,-8.41514,41.2971,2.07846,ES,ES,1.32,951.49,883.2840940369294,0.9283167390481555,806.3,9467.55,10273.85
VLG9AU,,,A320,IBZ,BIO,38.872898,1.37312,43.301102,-2.91061,ES,ES,1.18,736.11,609.2074572526597,0.8276038326509076,806.3,7562.62,8368.92
VLG42GY,,,A320,ORY,FCO,48.72333,2.37944,41.804532,12.251998,FR,IT,1.47,1160.4,1088.7051244459017,0.9382153778403151,806.3,11315.25,12121.55
VLG805K,,,A320,SDR,PMI,43.427101,-3.82001,39.551701,2.73881,ES,ES,1.05,760.8,695.4565828751563,0.9141122277538858,806.3,7780.99,8587.29
VLG6927,VY6927,2021-07-05,A319,OLB,FLR,40.898953,9.518457,43.808558,11.202822,IT,IT,0.63,367.61,352.1606016457411,0.9579734001951554,725.0,3883.7,4608.7
VLG60UX,,,A320,ZRH,PMI,47.458056,8.548056,39.551701,2.73881,CH,ES,1.45,1029.24,995.5422980898128,0.9672596266078007,806.3,10155.21,10961.51
VLG16JD,,,A320,,OVD,,,43.563599,-6.03462,,ES,1.48,1030.88,929.5108047618195,0.9016673179825192,806.3,10169.71,10976.01
VLG459R,,,A320,AGP,PMI,36.6749,-4.49911,39.551701,2.73881,ES,ES,1.09,788.25,709.1506965865061,0.8996520096244923,806.3,8023.77,8830.07
VLG62GC,,,A20N,BCN,LIS,41.2971,2.07846,38.7813,-9.13592,ES,PT,1.69,1058.32,994.0360676965066,0.9392585113165268,685.35,8850.55,9535.9
VLG797L,,,A320,MRS,BCN,43.438088,5.2125,41.2971,2.07846,FR,ES,0.68,378.19,351.2602856545522,0.9287931612537408,806.3,4397.0,5203.3
VLG191N,,,A20N,MUC,PMI,48.353802,11.7861,39.551701,2.73881,DE,ES,1.72,1251.28,1184.053164925352,0.9462735478273063,685.35,10301.18,10986.54
VLG832L,,,A320,MAH,BIO,39.862598,4.21865,43.301102,-2.91061,ES,ES,1.21,769.56,699.924270315322,0.9095122801540128,806.3,7858.47,8664.77
VLG858W,VY3694,2021-07-05,A20N,IBZ,VLC,38.872898,1.37312,39.4893,-0.481625,ES,ES,0.59,243.6,177.22253340466722,0.7275145049452677,685.35,2725.63,3410.98
VLG72ED,VY8101,2021-07-05,A20N,ATH,BCN,37.936401,23.9445,41.2971,2.07846,GR,ES,2.82,1921.06,1904.5761897970913,0.9914194193815349,685.35,15336.47,16021.83
VLG88RR,,,A320,ALC,BCN,38.2822,-0.558156,41.2971,2.07846,ES,ES,0.89,513.77,403.86762427607465,0.7860864283163179,806.3,5596.14,6402.44
VLG76RP,,,A321,ORY,BCN,48.72333,2.37944,41.2971,2.07846,FR,ES,1.28,857.9,826.1261861437757,0.9629632662825222,689.1,9964.63,10653.73
VLG36UQ,VY2286,2021-07-05,A320,BCN,XRY,41.2971,2.07846,36.744598,-6.06011,ES,ES,1.3,882.64,865.755822612821,0.9808708223203356,806.3,8858.61,9664.91
VLG42EV,,,A321,BSL,BCN,47.60068,7.521117,41.2971,2.07846,FR,ES,1.25,861.65,809.7089388858426,0.9397190725768498,689.1,10002.9,10692.0
VLG3276,VY3276,2021-07-05,A20N,AGP,TFN,36.6749,-4.49911,28.482752,-16.341707,ES,ES,2.08,1515.16,1433.6109262243474,0.946177912711758,685.35,12284.99,12970.34
VLG52CV,VY1298,2021-07-05,A20N,LCG,SVQ,43.302101,-8.37726,37.417999,-5.89311,ES,ES,1.22,777.38,687.2372641927683,0.8840428930417149,685.35,6738.49,7423.84
VLG8780,VY8780,2021-07-05,A320,BCN,BHD,41.2971,2.07846,54.618099,-5.8725,ES,GB,2.22,1687.28,1592.8031781005739,0.9440064352689381,806.3,15975.24,16781.54
VLG7Y,VY8829,,A20N,ORY,,48.72333,2.37944,,,FR,,1.76,1233.66,1098.4006028781068,0.8903592585299894,685.35,10168.72,10854.08
VLG150X,,,A20N,,VLC,,,39.4893,-0.481625,,ES,1.58,1120.94,1092.4371217561393,0.9745723426375535,685.35,9321.31,10006.67
VLG17WM,,,A320,,IBZ,,,38.872898,1.37312,,ES,0.67,442.09,321.96414361953754,0.7282773725249102,806.3,4962.16,5768.46
VLG49TG,,,A320,ALC,CWL,38.2822,-0.558156,51.396702,-3.34333,ES,GB,2.0,1566.13,1461.4101434131742,0.933134633404107,806.3,14903.73,15710.03
VLG1891,VY1891,2021-07-05,A320,HAJ,BCN,52.461102,9.68508,41.2971,2.07846,DE,ES,2.02,1423.68,1367.6509712486145,0.9606449281078715,806.3,13643.83,14450.13
VLG88MF,,,A320,BCN,IBZ,41.2971,2.07846,38.872898,1.37312,ES,ES,0.69,367.66,276.1640126138499,0.75113967419314,806.3,4303.87,5110.17
VLG67QR,,,A320,MAD,BCN,40.471926,-3.56264,41.2971,2.07846,ES,ES,0.85,542.6,482.9479536765349,0.8900625758874583,806.3,5851.12,6657.42
VLG486Y,,,A321,PMI,BCN,39.551701,2.73881,41.2971,2.07846,ES,ES,0.52,257.66,201.97414078485818,0.7838785251294658,689.1,3839.07,4528.17
VLG8560,VY8560,2021-07-05,A320,BCN,KEF,41.2971,2.07846,63.985001,-22.6056,ES,IS,3.86,3130.21,2981.214886232237,0.9524009207791927,806.3,28737.23,29543.53
VLG43TB,,,A320,BCN,BIO,41.2971,2.07846,43.301102,-2.91061,ES,ES,0.85,473.96,466.82765753085545,0.9849515940814741,806.3,5244.04,6050.34
VLG98LJ,,,A320,BCN,ORY,41.2971,2.07846,48.72333,2.37944,ES,FR,1.34,935.72,826.1261861437757,0.8828775554052235,806.3,9328.07,10134.37
VLG74SD,VY8748,2021-07-05,A320,BCN,MAN,41.2971,2.07846,53.349375,-2.279521,ES,GB,1.97,1463.65,1379.2057955195407,0.9423057394319275,806.3,13997.35,14803.65
VLG2986,VY2986,2021-07-05,A320,NTE,AGP,47.153198,-1.61073,36.6749,-4.49911,FR,ES,1.78,1223.96,1189.2049787577341,0.9716044468428169,806.3,11877.41,12683.71
VLG771F,,,A321,LGW,BCN,51.148744,-0.185739,41.2971,2.07846,GB,ES,1.63,1167.03,1109.093782491985,0.9503558456012141,689.1,13119.36,13808.46
VLG13WB,VY2116,2021-07-05,A321,AGP,BCN,36.6749,-4.49911,41.2971,2.07846,ES,ES,1.15,830.02,765.9939217775354,0.9228620054667784,689.1,9680.11,10369.21
VLG3EK,,,A320,MAH,BCN,39.862598,4.21865,41.2971,2.07846,ES,ES,0.5,268.56,241.05794119782644,0.8975943595391214,806.3,3427.38,4233.68
VLG79GC,,,A20N,FUE,BCN,28.4527,-13.8638,41.2971,2.07846,ES,ES,2.62,2122.91,2031.9651804545992,0.9571603037597446,685.35,16853.94,17539.3
VLG3UF,VY2455,2021-07-05,A320,AGP,IBZ,36.6749,-4.49911,38.872898,1.37312,ES,ES,0.87,579.38,570.9311076251637,0.9854173558375569,806.3,6176.42,6982.72
VLG709X,,,A20N,,ORY,,,48.72333,2.37944,,FR,1.33,1072.93,1015.62531251625,0.9465904695704752,685.35,8960.38,9645.74
VLG6534,VY6534,2021-07-05,A321,BCN,CTA,41.2971,2.07846,37.466801,15.0664,ES,IT,1.56,1235.73,1193.3120129298384,0.9656737417800315,689.1,13820.46,14509.56
VLG6341,VY6341,2021-07-05,A319,MXP,BCN,45.6306,8.72811,41.2971,2.07846,IT,ES,1.14,752.99,720.8202148323408,0.9572772743759422,725.0,6964.45,7689.45
VLG3WR,,,A321,IBZ,BCN,38.872898,1.37312,41.2971,2.07846,ES,ES,0.63,330.94,276.1640126138499,0.834483630307155,689.1,4586.9,5276.0
VLG1866,VY1866,2021-07-05,A320,BCN,STR,41.2971,2.07846,48.689899,9.22196,ES,DE,1.52,1131.96,994.691813296909,0.8787340659536635,806.3,11063.72,11870.02
VLG11SL,VY3103,2021-07-05,A320,TFN,VLC,28.482752,-16.341707,39.4893,-0.481625,ES,ES,2.37,1960.02,1901.717073556587,0.9702539124889475,806.3,18387.49,19193.79
VLG7JY,,,A20N,VLC,SCQ,39.4893,-0.481625,42.896301,-8.41514,ES,ES,1.48,893.57,763.8696182333995,0.8548514590165286,685.35,7611.98,8297.34
VLG6FU,,,A320,LPA,AGP,27.9319,-15.3866,36.6749,-4.49911,ES,ES,1.85,1476.51,1409.5966789996837,0.9546814305353054,806.3,14111.09,14917.39
VLG39CC,VY1353,2021-07-05,A320,IBZ,ALC,38.872898,1.37312,38.2822,-0.558156,ES,ES,0.62,292.06,180.27567672008587,0.6172556211740254,806.3,3635.22,4441.52
VLG3966,VY3966,2021-07-05,A20N,BIO,VLC,43.301102,-2.91061,39.4893,-0.481625,ES,ES,0.82,524.27,469.7511914561645,0.8960100548499143,685.35,4835.65,5521.01
VLG867C,LG2214,,A320,BCN,SVQ,41.2971,2.07846,37.417999,-5.89311,ES,ES,1.25,836.68,809.3073341596748,0.9672841876938314,806.3,8452.11,9258.41
VLG3357,VY3357,2021-07-05,A320,PVK,FCO,38.925499,20.765301,41.804532,12.251998,GR,IT,1.34,853.93,788.6812429666145,0.9235900401281306,806.3,8604.68,9410.98
VLG89BK,,,A320,BIO,BCN,43.301102,-2.91061,41.2971,2.07846,ES,ES,0.77,507.09,466.82765753085545,0.9206011901848892,806.3,5537.06,6343.36
VLG72JP,,,A20N,VLC,PMI,39.4893,-0.481625,39.551701,2.73881,ES,ES,0.61,336.85,276.3164930859434,0.82029536317632,685.35,3426.66,4112.02
VLG31FR,,,A320,AOI,BCN,43.616299,13.3623,41.2971,2.07846,IT,ES,1.5,1024.0,960.118552275599,0.9376157737066396,806.3,10108.86,10915.16
VLG3224,VY3224,2021-07-05,A20N,TFN,SCQ,28.482752,-16.341707,42.896301,-8.41514,ES,ES,2.29,1843.96,1753.330716760482,0.9508507325324204,685.35,14756.85,15442.2
VLG1242,VY1242,2021-07-05,A320,PMI,CWL,39.551701,2.73881,51.396702,-3.34333,ES,GB,1.98,1459.83,1398.7171879267091,0.9581370350840229,806.3,13963.56,14769.86
VLG7X,VY8306,2021-07-05,A321,BCN,AMS,41.2971,2.07846,52.308601,4.76389,ES,NL,1.79,1351.86,1241.180855776778,0.9181282498015904,689.1,15005.58,15694.68
VLG3526,VY3526,2021-07-05,A321,BCN,IBZ,41.2971,2.07846,38.872898,1.37312,ES,ES,0.64,349.9,276.1640126138499,0.7892655404797082,689.1,4780.4,5469.5
VLG743U,,,A320,HAM,BCN,53.630402,9.98823,41.2971,2.07846,DE,ES,2.21,1595.89,1492.6173256487548,0.9352883504807692,806.3,15166.94,15973.24
VLG6601,VY6601,2021-07-05,A321,PMO,BCN,38.175999,13.091,41.2971,2.07846,IT,ES,1.55,1036.28,1002.7208032703703,0.9676157054757115,689.1,11785.03,12474.13
VLG2618,VY2618,2021-07-05,A20N,BIO,GRX,43.301102,-2.91061,37.188702,-3.77736,ES,ES,1.37,848.03,683.6503530598737,0.806162934164916,685.35,7269.62,7954.98
VLG4EG,,,A320,,BCN,,,41.2971,2.07846,,ES,1.75,1232.28,1198.9668148063931,0.9729662209939244,806.3,11951.0,12757.3
VLG31LQ,,,A320,SVQ,OVD,37.417999,-5.89311,43.563599,-6.03462,ES,ES,1.02,752.09,683.488564800589,0.9087856038513861,806.3,7703.96,8510.26
VLG464P,VY8715,2021-07-05,A321,VIE,BCN,48.110298,16.5697,41.2971,2.07846,AT,ES,2.04,1379.16,1369.7372210554736,0.9931677405489381,689.1,15284.19,15973.29
VLG54FR,VY6814,,A319,,,,,,,,,1.21,801.14,774.665228838398,0.9669536271293382,725.0,7349.36,8074.36
VLG353M,,,A319,BCN,SCQ,41.2971,2.07846,42.896301,-8.41514,ES,ES,1.38,924.99,883.2840940369294,0.9549120466566443,725.0,8339.43,9064.43
VLG6J,,,A320,BRU,ALC,50.901402,4.48444,38.2822,-0.558156,BE,ES,2.12,1487.87,1458.0652086501043,0.9799681481917805,806.3,14211.56,15017.86
VLG58HJ,VY3149,2021-07-05,A320,PMI,AGP,39.551701,2.73881,36.6749,-4.49911,ES,ES,1.24,778.66,709.1506965865061,0.9107321508572498,806.3,7938.95,8745.25
VLG12FA,VY1264,,A320,DUS,BCN,51.289501,6.76678,41.2971,2.07846,DE,ES,1.94,1315.08,1167.4565492286108,0.8877456498681532,806.3,12683.32,13489.62
VLG22FR,,,A320,BCN,SCQ,41.2971,2.07846,42.896301,-8.41514,ES,ES,1.32,900.59,883.2840940369294,0.9807838128748148,806.3,9017.36,9823.66
VLG2856,VY2856,2021-07-05,A320,PMI,ORY,39.551701,2.73881,48.72333,2.37944,ES,FR,1.63,1193.03,1020.275488157988,0.8551968417877069,806.3,11603.85,12410.15
VLG9SV,,,A320,,ORY,,,48.72333,2.37944,,FR,0.92,724.97,671.8810261229171,0.9267707989612219,806.3,7464.09,8270.39
VLG28VQ,,,A20N,SVQ,BCN,37.417999,-5.89311,41.2971,2.07846,ES,ES,1.31,955.05,809.3073341596748,0.8473978683416312,685.35,8074.18,8759.54
VLG79AJ,,,A320,BCN,ALC,41.2971,2.07846,38.2822,-0.558156,ES,ES,0.81,466.17,403.86762427607465,0.8663526702191789,806.3,5175.14,5981.44
VLG3FZ,,,A319,FLR,PMO,43.808558,11.202822,38.175999,13.091,IT,IT,1.03,682.17,646.1298306233404,0.947168346047672,725.0,6398.31,7123.31
VLG322C,,,A320,BCN,SPU,41.2971,2.07846,43.538898,16.298,ES,HR,1.93,1298.98,1192.0377788539788,0.917672157272613,806.3,12540.92,13347.22
VLG375J,,,A320,OVD,MAH,43.563599,-6.03462,39.862598,4.21865,ES,ES,1.33,990.63,944.4821929459803,0.9534156980365831,806.3,9813.72,10620.02
VLG6164,VY6164,2021-07-05,A320,BCN,CAG,41.2971,2.07846,39.251499,9.05428,ES,IT,1.08,782.12,633.8028039158213,0.8103651663629894,806.3,7969.56,8775.86
VLG582A,,,A320,AGP,BIO,36.6749,-4.49911,43.301102,-2.91061,ES,ES,1.09,796.91,749.1098254526187,0.9400181017337199,806.3,8100.37,8906.67
VLG21KT,,,A320,BIO,BCN,43.301102,-2.91061,41.2971,2.07846,ES,ES,0.79,504.06,466.82765753085545,0.9261350980654197,806.3,5510.26,6316.56
VLG82YW,,,A320,IBZ,BCN,38.872898,1.37312,41.2971,2.07846,ES,ES,0.65,318.81,276.1640126138499,0.8662338465350832,806.3,3871.81,4678.11
VLG4B,VY6291,2021-07-05,A20N,AMS,FCO,52.308601,4.76389,41.804532,12.251998,NL,IT,1.68,1353.69,1296.8604937306875,0.9580188179942878,685.35,11071.08,11756.44
VLG416C,,,A320,MAD,ORY,40.471926,-3.56264,48.72333,2.37944,ES,FR,1.47,1121.52,1030.3683877469027,0.9187249337924448,806.3,10971.38,11777.68
VLG6112,VY6112,2021-07-05,A320,BCN,FCO,41.2971,2.07846,41.804532,12.251998,ES,IT,1.22,895.17,847.9983096688334,0.9473042100035004,806.3,8969.43,9775.73
VLG3H,,,A320,BCN,LCG,41.2971,2.07846,43.302101,-8.37726,ES,ES,1.36,915.48,887.7084148378394,0.9696644545351503,806.3,9149.06,9955.36
VLG5WK,,,A320,IBZ,MAD,38.872898,1.37312,40.471926,-3.56264,ES,ES,0.86,501.53,458.2622084769625,0.9137284080253674,806.3,5487.88,6294.18
VLG78KR,VY3255,2021-07-05,A20N,TFN,SVQ,28.482752,-16.341707,37.417999,-5.89311,ES,ES,1.84,1517.34,1393.4544016063478,0.9183534353581583,685.35,12301.38,12986.73
VLG97YN,,,A321,BCN,PMI,41.2971,2.07846,39.551701,2.73881,ES,ES,0.42,227.93,201.97414078485818,0.8861235501463527,689.1,3535.67,4224.77
VLG28ZE,VY2287,2021-07-05,A320,XRY,BCN,36.744598,-6.06011,41.2971,2.07846,ES,ES,1.39,983.67,865.755822612821,0.8801283180465207,806.3,9752.17,10558.47
VLG3XT,,,A321,BCN,AGP,41.2971,2.07846,36.6749,-4.49911,ES,ES,1.22,805.5,765.9939217775354,0.9509545894196592,689.1,9429.88,10118.98
VLG474D,VY3942,2021-07-05,A320,PMI,SVQ,39.551701,2.73881,37.417999,-5.89311,ES,ES,1.21,810.87,787.5419591764767,0.9712308497989526,806.3,8223.84,9030.14
VLG8467,VY8467,2021-07-05,A20N,LIS,BCN,38.7813,-9.13592,41.2971,2.07846,PT,ES,1.44,1067.41,994.0360676965066,0.9312598417632462,685.35,8918.88,9604.24
VLG98AM,VY6612,2021-07-05,A320,BCN,BRI,41.2971,2.07846,41.138901,16.760599,ES,IT,1.6,1275.28,1226.7443401114233,0.9619411737904016,806.3,12331.31,13137.61
VLG258T,,,A20N,BCN,GRX,41.2971,2.07846,37.188702,-3.77736,ES,ES,0.93,674.02,672.7141746571928,0.9980626311640497,685.35,5961.45,6646.8
VLG44JX,VY3521,2021-07-05,A320,IBZ,BCN,38.872898,1.37312,41.2971,2.07846,ES,ES,0.67,336.91,276.1640126138499,0.8196966923328184,806.3,4031.9,4838.2
VLG9FW,,,A20N,,BCN,,,41.2971,2.07846,,ES,2.66,2227.08,2141.4602154361332,0.961555137415869,685.35,17637.07,18322.43
VLG5AV,,,A321,BCN,IBZ,41.2971,2.07846,38.872898,1.37312,ES,ES,0.6,325.25,276.1640126138499,0.8490822832093771,689.1,4528.84,5217.94
